序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
3365,002394,联发股份,0.0598,1763249356.82,-13.0012325556,8.3121,19373011.84,-89.48,-27.0271,12.861785782237,0.45,2.290207080229,18.7725696011,纺织制造,2026-08-21
3366,002393,力生制药,0.25,641633361.63,-12.2862239226,-6.9014,78326032.27,-77.16,-49.0333,14.555868717924,1.74,-0.143342620752,55.6900743709,化学制药,2026-08-21
3367,002376,新北洋,0.067,1573902257.0,23.0257368487,47.8408,53167294.23,42.71,366.1236,4.560210469743,1.36,0.129777168101,24.43466801,计算机设备,2026-08-21
3368,002303,美盈森,0.0848,1946269428.23,-0.1287897689,14.6789,129873795.53,-26.25,11.6469,2.881873100023,2.87,0.087065516674,25.8526372701,包装印刷,2026-08-21
3369,002302,西部建设,-0.1766,7206390615.35,-20.1143796075,26.5856,-208119915.01,-116.17,107.6552,6.148284449149,-2.83,-0.20694684136,4.6276893566,水泥,2026-08-21
3370,002299,圣农发展,0.4084,10780964046.35,21.7306996107,8.8344,502491695.56,-44.8,-1.3224,9.239516515965,4.4,0.735053276578,13.1234044376,养殖业,2026-08-21
3371,002274,华昌化工,0.1293,4015952154.0,24.8486434092,19.5801,123105705.32,1026.9,54.2225,5.520026565675,2.33,0.207059917079,9.013343476,化学原料,2026-08-21
3372,002247,聚力文化,0.0181,366566737.66,0.5465629461,21.8729,15392965.8,-34.92,1594.8819,0.807345755638,2.27,-0.021539444832,21.6541342476,装修建材,2026-08-21
3373,002243,力合科创,0.1057,1184762478.18,8.2890007907,13.779,128015340.83,8.13,795.9361,6.0951794149,1.74,-0.020687550495,20.4185813364,化妆品,2026-08-21
3374,002241,歌尔股份,0.42,40046292708.53,6.6493551748,14.6257,1465845199.2,3.46,91.4213,10.699244446891,3.92,-0.068907802455,14.5163052612,消费电子,2026-08-21
3375,002237,恒邦股份,0.47,62178071135.31,44.4308342036,-10.8296,672473516.31,112.6,168.6627,9.604337066232,4.96,-1.423594411039,2.5965178073,贵金属,2026-08-21
3376,002232,启明信息,0.0377,355533075.64,7.7602136009,-12.9647,15411660.83,8.62,22641.9815,3.474268677824,1.09,-0.399354660367,24.630737425,IT服务Ⅱ,2026-08-21
3377,002230,科大讯飞,-0.0865,11622772994.87,6.5240512202,20.3708,-203840829.1,14.68,79.8991,9.508262530084,-0.99,-0.393419841173,39.7544214203,软件开发,2026-08-21
3378,002227,*ST特迅,-0.1443,134416173.26,5.8810274654,23.0374,-35766649.81,-23.47,-27.8404,3.636763768917,-3.89,-0.099319695228,28.1307116197,其他电源设备Ⅱ,2026-08-21
3379,002213,大为股份,0.1001,666403935.67,1.0902626135,-35.4126,23706322.21,302.93,-48.2903,2.381005796896,4.27,-1.255376607574,12.2175497655,半导体,2026-08-21
3380,002209,达意隆,0.6009,1120348964.87,17.0101236778,182.3556,119255724.14,31.24,456.4329,4.615009950518,13.28,0.17702982349,28.657448759,专用设备,2026-08-21
3381,002196,方正电机,0.0492,1717451547.7,35.7741569841,10.71,24376531.33,438.74,9.6332,2.900372386677,1.71,0.0777272479,12.4370115958,电机Ⅱ,2026-08-21
3382,002190,成飞集成,-0.1642,1099252147.8,10.8038110355,-0.5922,-58911149.53,-294.83,-86.7413,9.751511997445,-1.65,-0.156213188281,4.9159846945,汽车零部件,2026-08-21
3383,002178,延华智能,-0.016,160275588.97,-26.1094324049,-11.3663,-11371881.29,-311.22,0.4384,0.598825413965,-2.63,-0.093392067697,20.4718046028,软件开发,2026-08-21
3384,002163,海南发展,-0.08,1556018482.76,-0.4853973057,25.361,-66943397.88,68.5,-1500.7133,0.629209596921,-11.85,-0.522747919726,16.6468044853,装修装饰Ⅱ,2026-08-21
3385,002155,湖南黄金,0.61,32028935297.97,12.6336341891,-29.9021,957284965.75,46.01,-39.2594,5.50632470624,11.14,-0.067587164679,5.6449621449,贵金属,2026-08-21
3386,002114,罗平锌电,-0.2,745316754.09,43.0987628157,56.7705,-65809523.83,28.62,33.2136,2.149397638587,-9.03,0.327352067153,0.9271179646,工业金属,2026-08-21
3387,002073,软控股份,0.1328,4388805599.25,13.0942714534,61.8151,136018160.65,-6.97,247.7261,6.303830675546,2.12,0.103769650394,21.1020848761,专用设备,2026-08-21
3388,002062,宏润建设,0.09,2474988992.86,-13.7663497503,1.5472,111682503.4,-22.01,-48.5519,3.94802020251,2.26,0.112346330877,12.5001723629,基础建设,2026-08-21
3389,002057,中钢天源,0.2253,1700926896.19,12.1293156153,15.3499,169879161.92,15.67,45.7681,4.406494018508,5.18,0.207190071143,24.1269796227,专业服务,2026-08-21
3390,002055,ST得润,0.0982,2154241809.59,1.802263913,-0.2764,59334362.95,13.97,34.918,2.298699332648,4.38,-0.110717593588,19.5783056945,消费电子,2026-08-21
3391,002039,黔源电力,0.5447,1112235905.89,25.9198720556,37.4216,232876818.1,83.14,61.0043,10.563627332603,5.14,1.351117585565,59.1958345359,电力,2026-08-21
3392,002023,海特高新,0.0692,751325329.04,6.5629288283,10.0144,51244270.51,-19.56,0.8951,5.055654499543,1.37,-0.039375725639,32.4730093995,航空装备Ⅱ,2026-08-21
3393,002008,大族激光,1.25,13412802390.25,76.1864078,61.2091,1287969666.61,163.84,163.7639,20.84431169109,6.28,-0.663247488969,34.9445902574,自动化设备,2026-08-21
3394,001395,亚联机械,1.39,514742742.51,36.9333133648,74.3508,157373219.84,60.01,134.5986,11.189504239058,12.32,0.859578419744,43.2743122387,专用设备,2026-08-21
3395,001379,腾达科技,0.1314,1056653209.54,6.7566027656,17.3335,26280422.66,-33.18,-59.767,7.5283995098,1.75,0.52434988245,6.9609316137,通用设备,2026-08-21
3396,001368,通达创智,0.51,606665092.27,11.6537627391,-3.8484,57705029.07,4.53,-21.2068,12.529112984224,4.08,0.434590835282,25.611025335,文娱用品,2026-08-21
3397,001367,海森药业,0.44,250890339.55,3.6369241878,34.0549,65735351.14,8.13,27.3915,10.159221622147,4.31,0.495336992488,46.5760613938,化学制药,2026-08-21
3398,001337,四川黄金,1.0299,827033385.63,87.0261079822,-27.977,432572275.71,107.34,-37.0739,4.900986582048,21.86,1.351327299714,71.0147106737,贵金属,2026-08-21
3399,001328,登康口腔,0.59,961053771.63,14.1633397728,-5.9682,101378134.46,19.05,-4.249,8.557159155284,6.52,0.476138966149,52.7089462987,个护用品,2026-08-21
3400,001317,三羊马,0.03,465689056.41,-22.1715475836,-0.5184,2278789.63,117.53,964.2128,11.89780894815,0.22,-0.319517223809,9.6441532095,铁路公路,2026-08-21
3401,001287,中电港,0.6751,73555689191.12,164.1925747444,46.3179,513045883.85,183.64,123.8047,7.652092504918,9.17,-23.029324284453,2.8454848379,其他电子Ⅱ,2026-08-21
3402,001286,陕西能源,0.36,10709032685.51,8.5849112936,-14.6958,1347813394.19,1.07,-48.2061,7.078513507416,4.99,1.197170942349,37.693357312,电力,2026-08-21
3403,001259,利仁科技,0.0883,265747491.51,29.6601322714,-17.5433,6419201.45,30.36,-77.8185,9.792026550938,0.89,0.318790671086,26.7443086014,小家电,2026-08-21
3404,001257,盛龙股份,0.41,2466145356.1,7.7342758067,-15.4652,705269824.75,16.81,-16.8451,4.191668841355,10.34,0.513981183903,50.7837687115,小金属,2026-08-21
3405,001219,青岛食品,0.34,291417325.02,5.3864641889,-8.5294,65609338.69,1.37,8.1958,5.525493923519,6.05,0.087955117952,42.8291367754,休闲食品,2026-08-21
3406,001212,中旗新材,-0.01,163207053.2,-17.2451289399,-12.7739,-2163895.04,-185.77,-257.3817,9.52553578912,-0.11,0.253386031863,12.9909740322,装修建材,2026-08-21
3407,001210,金房能源,0.5513,736553897.88,9.7019987095,-83.5444,121023869.63,0.97,-108.7991,6.483799506578,8.71,-0.63791292127,27.3299844301,电力,2026-08-21
3408,000998,隆平高科,-0.1856,1710020229.18,-21.0507142465,-11.6105,-272704259.22,-66.41,-8.444,4.498543646137,-4.09,-0.570792566584,39.0521905644,种植业,2026-08-21
3409,000993,闽东电力,0.06,237474075.82,-17.652518784,98.6335,29414747.36,-58.68,308.199,5.511377718213,1.14,0.065856180149,43.5639760731,电力,2026-08-21
3410,000948,南天信息,0.0337,4205790713.32,-8.1690496358,57.4305,13120565.93,362.26,255.0779,7.012953401372,0.48,-4.006113901397,9.7688521478,软件开发,2026-08-21
3411,000922,佳电股份,0.258,2699503545.25,8.1238344572,21.2632,185303812.94,40.4,30.3442,5.659300639988,3.95,-1.118270321959,24.4913807527,电机Ⅱ,2026-08-21
3412,000920,沃顿科技,0.281,886306080.28,0.6837963563,53.4339,132662234.18,6.62,100.8139,4.281404887625,6.4,0.09241321796,41.2030917282,塑料,2026-08-21
3413,000915,华特达因,0.9534,848351991.81,-27.5209107893,5.7763,223413208.68,-33.8,2.0443,11.16220096352,7.52,-0.346391158789,82.4314738659,化学制药,2026-08-21
3414,000908,石药景峰,0.0042,202394681.3,10.3642724247,-11.8004,5868878.59,118.02,-40.0921,1.18751278943,0.56,-0.071136627874,65.168190272,化学制药,2026-08-21
3415,000885,城发环境,0.8886,3269967482.39,1.6700126939,1.0957,570537435.07,-3.12,-18.364,15.271199198936,5.86,1.391425967665,42.0442468998,环境治理,2026-08-21
3416,000869,张裕A,0.21,1572704753.0,6.9448001129,-20.9019,140515805.0,-24.29,-105.381,15.636331582907,1.35,0.636351730794,58.370101079,非白酒,2026-08-21
3417,000811,冰轮环境,0.31,3678438453.08,17.9573663735,26.46,311006981.7,17.01,65.3293,6.554917408863,4.83,-0.227339139165,25.8994038199,通用设备,2026-08-21
3418,000809,和展能源,0.01,173779318.62,1409.8489184755,29.8874,9503369.91,126.83,84.6355,3.229409446918,0.36,0.084315494975,24.0645796647,风电设备,2026-08-21
3419,000798,中水渔业,0.2798,2077972329.91,18.916748203,47.4664,102364433.97,18.6,591.3796,1.491884611812,20.91,-0.047765688849,5.4851608922,渔业,2026-08-21
3420,000786,北新建材,0.808,12631361907.71,-6.8353420381,4.9351,1375440326.09,-28.72,-28.888,16.06858866136,4.94,0.402357840453,28.7898136366,装修建材,2026-08-21
3421,000766,通化金马,0.0074,557162456.82,-14.2805636717,-14.343,7104631.09,-57.72,-122.1777,2.397980130687,0.31,0.058518307602,75.3052579071,化学制药,2026-08-21
3422,000757,浩物股份,0.0358,1008267561.32,-30.8113719081,-1.4732,18700674.18,-38.55,25.9508,3.025019074222,1.16,0.31089546919,14.8867396719,汽车服务,2026-08-21
3423,000729,燕京啤酒,0.4964,9031486765.58,5.5296780603,20.4357,1399052081.46,26.86,328.4421,5.98885179592,8.65,1.026208652157,49.4636889093,非白酒,2026-08-21
3424,000713,国投丰乐,-0.0391,1194988800.77,3.8834241556,45.6544,-31201071.38,-11.33,13.7558,3.875069811752,-1.0,-0.120979114499,12.0186696978,种植业,2026-08-21
3425,000708,中信特钢,0.59,53672108262.34,-1.9066663904,2.5798,2989828058.6,6.85,-2.1928,8.687181540925,6.74,0.77309019759,14.7679918177,特钢Ⅱ,2026-08-21
3426,000705,浙江震元,-0.04,871816405.72,-32.0627492574,-2.0924,-13397923.09,-123.81,138.5677,5.800779039746,-0.68,0.239217607449,22.8433149048,医药商业,2026-08-21
3427,000697,炼石航空,-0.0364,1118436775.11,24.1458808861,-7.4331,-50808349.69,49.6,-4367.1306,2.330120667375,-1.53,0.011863028821,16.6134933923,航空装备Ⅱ,2026-08-21
3428,000661,长春高新,1.18,5542712027.14,-16.0568568324,14.2311,475322883.61,-51.64,-27.6208,54.940980512582,2.14,4.21811250553,78.836738171,生物制品,2026-08-21
3429,000610,*ST西旅,-0.247,203826937.51,-6.5053058909,42.6197,-58476763.18,-4.44,-19.5414,-0.477354422711,,-0.009379781196,0.5067797331,旅游及景区,2026-08-21
3430,000570,苏常柴A,0.1489,1669786673.48,6.9562501916,-22.6986,105059653.98,43.09,-58.7811,5.017963906226,3.0,-0.190883779442,14.8674483293,汽车零部件,2026-08-21
3431,000545,金浦钛业,-0.0145,807843724.67,-12.2555077849,75.9834,-14263197.88,92.33,149.7922,0.648059064215,-2.21,-0.013164041227,7.9804700218,化学原料,2026-08-21
3432,000534,万泽股份,0.251,666595211.43,6.5823550859,-14.722,125378811.25,5.0,-38.1546,3.669910639343,7.47,-0.063962493966,71.0690616174,生物制品,2026-08-21
3433,000532,华金资本,0.1513,247561859.49,5.9789949922,13.9702,52164072.47,43.76,1167.8141,4.772713535681,3.15,0.335859339435,42.4730521643,多元金融,2026-08-21
3434,000519,中兵红箭,0.0267,3029821180.45,38.1509084566,-26.1426,37197974.55,191.36,-131.9093,7.454740456968,0.36,-0.400551950495,18.4813424153,地面兵装Ⅱ,2026-08-21
3435,000518,四环生物,-0.0251,110742539.5,-39.1180468908,-63.5677,-25833217.42,-155.8,-28.3343,0.299923201173,-8.03,-0.016773579957,20.5701109915,生物制品,2026-08-21
3436,000516,国际医学,-0.0292,2032048577.68,-0.1110506926,9.6196,-65320241.84,60.4,64.8776,1.452876971723,-1.99,0.220404553005,12.5824652933,医疗服务,2026-08-21
3437,000423,东阿阿胶,1.34,3155143496.5,3.3936375551,-26.0886,860377588.81,5.66,-10.8264,15.877009486054,8.12,0.127483336944,74.8225662617,中药Ⅱ,2026-08-21
3438,000042,中洲控股,1.4872,4501009816.3,168.3505063497,1076.9993,988704532.47,421.76,1692.9021,4.995674922772,34.97,0.59761730813,67.9295321458,房地产开发,2026-08-21
3439,000026,飞亚达,0.2477,1840480340.48,3.1583092076,-13.9706,100504370.41,21.9,-45.562,8.328962658706,2.98,0.946295417474,35.0059440756,饰品,2026-08-21
3440,920953,国子软件,0.1,103544629.27,4.4068570743,115.2613,13051942.94,-27.41,834.3663,4.801177938757,2.15,-0.460032071172,56.3717191143,IT服务Ⅱ,2026-08-20
3441,920932,科达自控,-0.38,184100452.59,23.5795987003,-17.0508,-39794848.96,-969.2,-529.2933,5.396395465796,-6.76,0.786597969822,26.0964155569,软件开发,2026-08-20
3442,920931,无锡鼎邦,0.04,195188300.88,9.6889409736,33.9185,3540740.7,-70.31,-70.7838,4.165847570744,0.9,-0.663949108485,13.7910456921,专用设备,2026-08-20
3443,920839,万通液压,0.5197,372623956.27,8.1850029337,23.5456,61435579.42,-8.74,36.8445,5.500842113057,8.86,-0.180760659945,29.358345718,工程机械,2026-08-20
3444,920821,则成电子,0.0128,191259111.78,-10.2255855878,38.7739,1770507.79,-84.55,265.2019,3.780717334474,0.34,0.178915425409,25.0429315677,元件,2026-08-20
3445,920802,保丽洁,0.1255,103068586.25,12.332652876,29.6639,10294877.03,20.6,18.5474,5.371359927759,2.31,0.215887571244,34.9727370496,环境治理,2026-08-20
3446,920786,骑士乳业,0.19,620299857.77,-7.1030451659,-14.6282,39275462.22,139.91,115.2256,3.720540266487,5.04,0.91758832741,15.4735984972,饮料乳品,2026-08-20
3447,920779,武汉蓝电,0.28,78767571.2,6.8985274983,42.5742,22109541.53,-25.27,48.1293,5.718091089547,4.57,0.244004350062,55.5946352323,电池,2026-08-20
3448,920726,朱老六,0.3,125181232.31,17.2650796497,-35.5009,30594818.02,178.93,-39.3632,4.611410371434,6.72,0.175430357813,37.9348768291,调味发酵品Ⅱ,2026-08-20
3449,920718,合肥高科,-0.01,479615363.38,-16.3314210917,-26.5877,-560238.1,-101.85,-241.7699,6.31106605788,-0.1,0.181538351787,6.9835829953,家电零部件Ⅱ,2026-08-20
3450,920694,中裕科技,0.68,445445800.41,24.1206459938,48.9891,88988030.39,69.16,65.801,7.089774596612,9.55,0.732009308291,49.2559417078,橡胶,2026-08-20
3451,920656,海昇药业,0.47,141142471.8,39.9588025023,15.0179,47021107.42,55.05,34.0234,7.1088457703,6.47,0.2754028127,45.70773633,化学制药,2026-08-20
3452,920533,骏创科技,0.16,362806061.98,10.8639906899,7.6285,21017512.45,37.33,66.5132,2.929097586179,5.49,0.381517883342,23.6657514517,汽车零部件,2026-08-20
3453,920527,夜光明,0.26,181444872.86,4.7738930361,25.7515,15306137.0,109.23,78.0938,6.555251925879,3.84,0.663725093642,25.2359968613,纺织制造,2026-08-20
3454,920425,乐创技术,0.53,93466437.51,80.1444337751,-7.8291,37610320.52,105.94,-22.5006,3.99329994831,13.29,-0.16583507788,70.2607127216,自动化设备,2026-08-20
3455,920402,硅烷科技,-0.17,128367381.4,-47.8217122389,20.166,-72050902.94,-118.07,-4.7216,3.48372482396,-4.78,-0.021625919516,-42.7946878412,化学制品,2026-08-20
3456,920394,民士达,0.4,230782682.48,-2.8259749894,6.8185,57789012.3,-8.31,-11.022,5.751143999863,6.87,0.49957781935,39.4209089878,造纸,2026-08-20
3457,920275,驱动力,0.0,32350186.4,-0.7503849543,-15.356,-519029.0,-132.18,-337.0865,1.435782645993,-0.22,-0.028217922782,27.2001630878,动物保健Ⅱ,2026-08-20
3458,920200,振宏股份,0.58,678417741.4,7.1154213588,,47522330.6,-19.85,,11.76610075,5.84,-1.343715163155,18.1175217273,风电设备,2026-08-20
3459,920165,珈凯生物,0.92,151131040.55,23.7576881527,1.6434,37571648.64,29.47,-5.3617,11.724880448747,8.14,1.019075098367,64.5130826303,化妆品,2026-08-20
3460,920152,昆工科技,-0.5,271681263.68,-13.2069937379,20.4075,-54082121.29,-45.11,-7.5483,1.345714203882,-31.15,0.498488716183,13.889702311,电池,2026-08-20
3461,920118,太湖远大,0.8821,877429956.5,15.845425142,45.6268,44897629.01,226.41,197.8803,11.559093378391,7.64,-3.894131808126,12.3200400852,电网设备,2026-08-20
3462,920111,聚星科技,1.18,1332511375.58,148.0646021304,52.2608,183734999.93,239.98,0.4859,7.103045768379,17.96,-1.961001023625,22.7613443321,电网设备,2026-08-20
3463,920090,*ST同辉,-0.05,22161581.59,-40.427796057,904.2922,-9909515.6,31.12,39.5148,0.173857428644,-25.02,0.077154954791,9.6774712188,计算机设备,2026-08-20
3464,920086,科马材料,0.61,152142303.21,9.1434188419,9.3458,48551050.65,6.7,-0.8498,10.291538890057,5.8,0.312484897586,50.3190476776,汽车零部件,2026-08-20
3465,920080,奥美森,0.47,208509676.52,8.9522934181,10.1549,38911407.57,19.19,-24.1691,6.744826456386,6.72,0.297964048675,45.2620204324,专用设备,2026-08-20
3466,920065,千岸科技,1.53,942832828.5,5.5713152364,6.8659,111558675.27,-3.14,14.6565,10.991322175258,14.98,1.497580703505,47.6081763937,互联网电商,2026-08-20
3467,920036,觅睿科技,0.44,362404063.66,1.5668069459,17.541,20885564.22,-35.1,350.4876,11.02829180891,5.83,-0.503189204581,39.8545925814,计算机设备,2026-08-20
3468,920012,创达新材,0.89,242934421.35,14.8802691639,35.0416,36737712.59,10.72,29.1244,17.172848958724,5.35,0.520244255068,31.6629558391,半导体,2026-08-20
3469,920010,凯添燃气,0.08,295971232.42,22.5249283595,-15.9185,19389742.74,5.65,6.058,2.98523474307,2.79,0.075229265885,15.1871319731,燃气Ⅱ,2026-08-20
3470,920003,中诚咨询,0.54,173546508.79,-9.1989667872,-45.4415,48875924.63,-8.28,-83.6601,6.589705423951,7.7,0.441399139073,47.7307338174,工程咨询服务Ⅱ,2026-08-20
3471,900937,华电B股,0.07,8033840944.11,-3.0255203769,-39.4985,591665272.62,29.16,-101.6751,0.665997844316,12.6,0.024268265801,23.5016495287,电力,2026-08-20
3472,900926,宝信B,0.247,5631881861.11,19.4534838685,13.0107,706779643.48,-0.81,-14.6229,3.879438307685,6.32,0.611521960903,29.7842731726,IT服务Ⅱ,2026-08-20
3473,875152,都铂股份,0.89,391169175.99,24.7538361835,,29442247.76,52.52,,7.702886855503,12.35,0.817850008536,19.2542581888,,2026-08-20
3474,875085,视科新材,0.07,48385968.7,1.1777046013,,3612950.07,31.57,,2.278436085496,3.14,0.025859405607,31.4063723808,,2026-08-20
3475,875009,舜富精密,0.05,601145463.69,53.2550221135,,4567424.5,-76.16,,6.386916979572,0.76,-1.011664294499,10.3830962321,,2026-08-20
3476,874957,绿霸股份,0.37,1815554266.06,8.6780496236,,144816266.56,98.99,,8.995201067103,4.17,0.08530187541,22.9628204716,,2026-08-20
3477,874943,巨联环境,0.17,82969388.75,38.3192851843,,8355822.25,36.6,,2.3221753754,7.47,-0.123538787,36.0169623884,,2026-08-20
3478,874938,东润换热,0.27,80204957.65,23.8497705711,,15263727.8,55.05,,2.946158231951,8.3,0.167007322004,37.4170584329,,2026-08-20
3479,874917,卡松科技,0.04,145943493.6,-5.019968578,,3242859.12,-34.81,,2.712691937844,1.54,0.073634157618,16.2039135262,,2026-08-20
3480,874913,通灵生物,1.44,68636214.39,15.2798562426,,36496102.38,15.13,,11.419006412439,12.68,0.873894923505,93.9081549337,,2026-08-20
3481,874905,信远科技,0.2414,61802398.72,-32.8134826124,,10281246.67,-61.3,,6.314129305591,4.17,-0.047093075458,43.0342616967,,2026-08-20
3482,874876,滨沅国科,0.51,55231949.1,9.2484775547,,5083758.53,-18.07,,5.827911973,9.12,0.37613449,35.1410762,,2026-08-20
3483,874868,华日激光,0.59,197834953.47,52.4037134828,66.6372,28412787.55,31.72,161.2895,7.135931126692,8.73,0.169981698767,43.8873774463,,2026-08-20
3484,874856,软控科技,0.4709,605798096.69,50.5497197666,,23544057.71,38.11,,5.5795016588,8.83,0.7974699948,18.6584046793,,2026-08-20
3485,874847,美昱新材,1.57,543683802.98,12.4515868895,14.3839,47164019.9,40.97,38.6095,16.305649363,10.13,0.085366079667,16.6106150735,,2026-08-20
3486,874846,一通密封,0.32,121473013.27,-13.7509660726,,15409548.86,8.37,,8.782644946309,3.55,0.407181422399,49.295879511,,2026-08-20
