代码,60日涨跌幅,20日涨跌幅,距60日高点
002044,-11.828380240110214,-4.273504273504258,-19.871221606152744
301110,-3.7017861765467286,7.732406602953956,-7.760971981155452
601127,-22.812755519215035,-6.737798853981425,-31.37539982553067
002180,5.4153846153846,1.903628792385481,-13.001523616048772
002196,-17.699836867862974,-3.81315538608199,-27.877055039313802
600880,14.54545454545455,13.076923076923075,-13.188976377952756
603358,7.776230269266482,-0.10757314974181309,-9.085568827100055
000155,-4.737732656514382,-4.818258664412511,-14.696969696969697
000859,-10.440613026819923,7.2247706422018165,-22.148209825145713
688385,-13.144602037613073,18.74756145142411,-17.743243243243246
600873,5.203619909502266,-5.463786531130877,-11.848341232227478
600865,31.124260355029598,25.19774011299436,-26.671078755790866
000665,8.89487870619947,2.278481012658218,-8.597285067873306
002229,-0.932835820895539,-2.925045703839124,-23.154848046309706
603978,-22.553447756699796,34.44851019341348,-23.24679200238735
600655,7.7830188679245405,-2.350427350427342,-3.7894736842105203
600579,-11.386138613861386,2.1398002853067144,-13.317191283292972
603151,62.61101243339253,20.85808580858084,-5.374677002583994
688668,-31.648431394440102,0.45532857494461343,-43.030288931279955
600010,-4.932735426008961,-6.194690265486713,-15.873015873015872
600995,-2.12244897959184,-2.67857142857143,-10.522388059701493
688795,-35.44078361531612,-17.397744103907943,-42.68774703557312
